App,Role,DubboService
CLMPrpallServerProvider,providers,com.core.application.interact.dubbo.provider.anti.AntiClaimDubQueryService,-
CLMPrpallServerProvider,providers,cn.com.sinosafe.claim.newcore.service.GcSelfClmService,-
CLMPrpallServerProvider,providers,cn.com.sinosafe.claim.ZBCFservice.service.ZBCFSmsService,“—«®“∆
CLMPrpallServerProvider,providers,com.core.application.interact.dubbo.provider.vehicle.IVehcomClaimService,-
CLMPrpallServerProvider,providers,com.core.application.interact.dubbo.provider.repair.GcRepairDubService,-
CLMPrpallServerProvider,providers,com.core.application.interact.dubbo.provider.elecCommer.ecInterFacade.Claim2ElecCommerceFacade,-
CLMPrpallServerProvider,providers,com.core.application.interact.dubbo.provider.payment.paymentInterFacade.Claim2PaymentInterFacade,-
CLMPrpallServerProvider,providers,com.core.application.interact.dubbo.provider.xinBao.GcXinBaoService,-
CLMPrpallServerProvider,providers,com.core.application.interact.dubbo.GcCommonDubService,-
CLMPrpallServerProvider,providers,cn.com.sinosafe.claim.newcore.service.ClmMidPlatService,-
CLMPrpallServerProvider,providers,com.core.application.interact.dubbo.provider.PCS.PCSInterFacade.Claim2PCSInterFacade,-
CLMPrpallServerProvider,providers,com.core.application.interact.dubbo.provider.videoSurvey.vsInterFacade.Claim2vsFacade,-
CLMPrpallServerProvider,providers,com.core.application.interact.dubbo.provider.policy.policyInterFacade.Claim2policyFacade,-
CLMPrpallServerProvider,providers,com.core.application.platform.service.facade.GgClaimAutoTaskService,-
CLMPrpallServerProvider,providers,com.core.application.interact.dubbo.provider.tps.ClmForTpsService,-
CLMPrpallServerProvider,providers,com.core.application.interact.dubbo.provider.cps.CpsClaimDubQueryService,-
CLMPrpallServerProvider,providers,cn.com.sinosafe.claim.newcore.service.ClmRegistPlatService,-
CLMPrpallServerProvider,providers,com.core.application.interact.dubbo.provider.reins.reinsInterFacade.Claim2reinsFacade,-
CLMPrpallServerProvider,providers,com.core.application.interact.dubbo.provider.heBao.GcHeBaoService,-
CLMPrpallServerProvider,consumers,webservice.provider.claim.facade.ClaimWebService,-
CLMPrpallServerProvider,consumers,com.firsttech.facade.ClaimCalculateServiceInf,-
CLMPrpallServerProvider,consumers,cn.com.sinosafe.claim.selfservice.api.service.SelfApiService,-
CLMPrpallServerProvider,consumers,com.sinosafe.core.ins.interact.dubbo.Law2ClaimProvider,-
CLMPrpallServerProvider,consumers,cn.com.sinosafe.clmautoevaluate.dubbo.DayuDubService,“—«®“∆
CLMPrpallServerProvider,consumers,com.core.service.interf.GCDataQueryService,-
CLMPrpallServerProvider,consumers,com.hf.framework.cas.login.LoginService,-
CLMPrpallServerProvider,consumers,com.core.service.interf.GrCommonDataQueryService,-
CLMPrpallServerProvider,consumers,cn.com.sinosafe.core.query.common.service.CoreClaimDubService,“—«®“∆
CLMPrpallServerProvider,consumers,com.hacc.service.ComplaintsListService,-
CLMPrpallServerProvider,consumers,com.sinosafe.center.dubbo.service.EcifsearchService,-
CLMPrpallServerProvider,consumers,com.firsttech.facade.ClaimCalculateServiceInfNew,-
CLMPrpallServerProvider,consumers,cn.com.sinosafe.claim.ZBCFservice.service.ZBCFCenterService,“—«®“∆
CLMPrpallServerProvider,consumers,cn.com.sinosafe.antifraud.dubbo.IAntiDubService,“—«®“∆
CLMPrpallServerProvider,consumers,cn.com.sinosafe.tps.module.api.dubbo.provider.service.ITpsForClaimProviderService,“—«®“∆
CLMPrpallServerProvider,consumers,cn.com.sinosafe.claim.selfservice.api.service.CallSelfForClaimService,-
CLMPrpallServerProvider,consumers,cn.com.sinosafe.lina.applogger.service.CibsForDubboService,-
cmis,consumers,com.sinosafe.xinbao.dubbo.service.WorldunionQueryService,-
cmis,consumers,com.hf.framework.cas.login.LoginService,-
cmis,consumers,dub.provider.outsys.facade.InfOutSystemService,-
cmis,consumers,com.sinosafe.service.cmis.HaXbCmisAppApiServiceV2,-
cmis,consumers,com.sinosafe.quartz.service.pagb.ILoanAfterForPagbService,-
cmis,consumers,com.sinosafe.xinbao.dubbo.service.CreditQueryService,-
cmis,consumers,com.sinosafe.xinbao.dubbo.service.CreditDataService,-
cmis,consumers,com.sinosafe.xinbao.dubbo.service.RuleService,-
cmis,consumers,com.sinosafe.xinbao.dubbo.service.OtherCreditQueryService,-
cmis,providers,com.sinosafe.xinbao.dubbo.service.MinTaiLoanStatusService,-
cmis,providers,com.sinosafe.service.study.HaXbStudyAppApiService,-
cmis,providers,com.sinosafe.xinbao.dubbo.service.PayCoverFeeService,-
cmis,providers,com.sinosafe.xinbao.dubbo.service.QueryXbService,-
cmis,providers,com.sinosafe.xinbao.dubbo.service.CommonService,-
cmis,providers,com.sinosafe.xinbao.dubbo.service.SYZXDService,-
cmis,providers,com.sinosafe.springmvc.service.SanXiangServiceBase,-
cmis,providers,com.sinosafe.service.cmis.HaXbCmisAppApiServiceV2,-
cmis,providers,com.sinosafe.xinbao.dubbo.service.WxminCmisService,-
cmis,providers,com.sinosafe.xinbao.dubbo.service.ReturnVisitService,-
cmis,providers,com.sinosafe.xinbao.dubbo.service.BusiLoanApplyService,-
cmis,providers,com.sinosafe.springmvc.service.CommonServiceBase,-
